r	y_f	p_y_max	p_x_f	p_y_f	w0=5.000000|lambda=1|E0=10.000000|time=150
-20.000000	-20.000000	0.000001	0.000000	-0.000000
-19.990000	-19.990000	0.000001	0.000000	-0.000000
-19.980000	-19.980000	0.000001	0.000000	-0.000000
-19.970000	-19.970000	0.000001	0.000000	-0.000000
-19.960000	-19.960000	0.000001	0.000000	-0.000000
-19.950000	-19.950000	0.000001	0.000000	-0.000000
-19.940000	-19.940000	0.000001	0.000000	-0.000000
-19.930000	-19.930000	0.000001	0.000000	-0.000000
-19.920000	-19.920000	0.000001	0.000000	-0.000000
-19.910000	-19.910000	0.000001	0.000000	-0.000000
-19.900000	-19.900000	0.000001	0.000000	-0.000000
-19.890000	-19.890000	0.000001	0.000000	-0.000000
-19.880000	-19.880000	0.000001	0.000000	-0.000000
-19.870000	-19.870000	0.000001	0.000000	-0.000000
-19.860000	-19.860000	0.000001	0.000000	-0.000000
-19.850000	-19.850000	0.000001	0.000000	-0.000000
-19.840000	-19.840000	0.000001	0.000000	-0.000000
-19.830000	-19.830000	0.000001	0.000000	-0.000000
-19.820000	-19.820000	0.000001	0.000000	-0.000000
-19.810000	-19.810000	0.000002	0.000000	-0.000000
-19.800000	-19.800000	0.000002	0.000000	-0.000000
-19.790000	-19.790000	0.000002	0.000000	-0.000000
-19.780000	-19.780000	0.000002	0.000000	-0.000000
-19.770000	-19.770000	0.000002	0.000000	-0.000000
-19.760000	-19.760000	0.000002	0.000000	-0.000000
-19.750000	-19.750000	0.000002	0.000000	-0.000000
-19.740000	-19.740000	0.000002	0.000000	-0.000000
-19.730000	-19.730000	0.000002	0.000000	-0.000000
-19.720000	-19.720000	0.000002	0.000000	-0.000000
-19.710000	-19.710000	0.000002	0.000000	-0.000000
-19.700000	-19.700000	0.000002	0.000000	-0.000000
-19.690000	-19.690000	0.000002	0.000000	-0.000000
-19.680000	-19.680000	0.000002	0.000000	-0.000000
-19.670000	-19.670000	0.000002	0.000000	-0.000000
-19.660000	-19.660000	0.000002	0.000000	-0.000000
-19.650000	-19.650000	0.000002	0.000000	-0.000000
-19.640000	-19.640000	0.000002	0.000000	-0.000000
-19.630000	-19.630000	0.000002	0.000000	-0.000000
-19.620000	-19.620000	0.000002	0.000000	-0.000000
-19.610000	-19.610000	0.000002	0.000000	-0.000000
-19.600000	-19.600000	0.000002	0.000000	-0.000000
-19.590000	-19.590000	0.000002	0.000000	-0.000000
-19.580000	-19.580000	0.000002	0.000000	-0.000000
-19.570000	-19.570000	0.000002	0.000000	-0.000000
-19.560000	-19.560000	0.000002	0.000000	-0.000000
-19.550000	-19.550000	0.000002	0.000000	-0.000000
-19.540000	-19.540000	0.000002	0.000000	-0.000000
-19.530000	-19.530000	0.000002	0.000000	-0.000000
-19.520000	-19.520000	0.000002	0.000000	-0.000000
-19.510000	-19.510000	0.000002	0.000000	-0.000000
-19.500000	-19.500000	0.000002	0.000000	-0.000000
-19.490000	-19.490000	0.000003	0.000000	-0.000000
-19.480000	-19.480000	0.000003	0.000000	-0.000000
-19.470000	-19.470000	0.000003	0.000000	-0.000000
-19.460000	-19.460000	0.000003	0.000000	-0.000000
-19.450000	-19.450000	0.000003	0.000000	-0.000000
-19.440000	-19.440000	0.000003	0.000000	-0.000000
-19.430000	-19.430000	0.000003	0.000000	-0.000000
-19.420000	-19.420000	0.000003	0.000000	-0.000000
-19.410000	-19.410000	0.000003	0.000000	-0.000000
-19.400000	-19.400000	0.000003	0.000000	-0.000000
-19.390000	-19.390000	0.000003	0.000000	-0.000000
-19.380000	-19.380000	0.000003	0.000000	-0.000000
-19.370000	-19.370000	0.000003	0.000000	-0.000000
-19.360000	-19.360000	0.000003	0.000000	-0.000000
-19.350000	-19.350000	0.000003	0.000000	-0.000000
-19.340000	-19.340000	0.000003	0.000000	-0.000000
-19.330000	-19.330000	0.000003	0.000000	-0.000000
-19.320000	-19.320000	0.000003	0.000000	-0.000000
